date,ticker,fcst_gfs_global,fcst_ecmwf_ifs025,fcst_icon_seamless,fcst_gem_seamless,fcst_jma_seamless,fcst_ncep_hrrr_conus
2024-06-20,KXHIGHCHI,78.3,74.3,81.0,77.5,63.1,76.2
2024-06-21,KXHIGHCHI,86.2,89.1,91.6,94.4,69.4,88.7
2024-06-22,KXHIGHCHI,89.4,89.7,91.4,95.5,77.2,91.4
2024-06-23,KXHIGHCHI,74.9,76.2,78.9,78.4,70.7,76.3
2024-06-24,KXHIGHCHI,79.2,78.0,83.9,78.6,68.6,75.3
2024-06-25,KXHIGHCHI,84.6,82.5,89.2,85.8,74.5,83.6
2024-06-26,KXHIGHCHI,83.1,83.8,85.7,86.4,69.4,83.1
2024-06-27,KXHIGHCHI,67.7,66.1,69.8,69.9,60.7,68.1
2024-06-28,KXHIGHCHI,77.0,71.0,75.0,76.6,71.3,74.4
2024-06-29,KXHIGHCHI,86.9,85.8,88.1,93.4,76.0,90.1
2024-06-30,KXHIGHCHI,71.1,70.3,72.3,74.1,68.2,68.7
2024-07-01,KXHIGHCHI,69.5,67.4,70.5,70.4,64.6,68.8
2024-07-02,KXHIGHCHI,82.6,80.6,84.3,84.7,72.4,82.3
2024-07-03,KXHIGHCHI,84.6,83.4,87.0,89.8,71.9,83.4
2024-07-04,KXHIGHCHI,77.4,75.7,80.7,81.1,72.7,76.2
2024-07-05,KXHIGHCHI,81.3,79.9,82.0,85.7,72.6,82.5
2024-07-06,KXHIGHCHI,76.5,75.2,78.0,75.6,66.9,75.3
2024-07-07,KXHIGHCHI,84.6,78.9,85.5,83.0,73.3,85.2
2024-07-08,KXHIGHCHI,85.7,81.4,84.1,88.9,73.9,83.7
2024-07-09,KXHIGHCHI,74.7,74.9,80.0,77.5,71.5,75.4
2024-07-10,KXHIGHCHI,76.5,76.0,80.3,80.1,66.8,77.0
2024-07-11,KXHIGHCHI,74.9,72.8,78.0,75.4,66.1,73.4
2024-07-12,KXHIGHCHI,78.1,78.8,81.5,79.5,66.4,77.7
2024-07-13,KXHIGHCHI,88.2,83.3,87.4,88.8,76.8,89.8
2024-07-14,KXHIGHCHI,90.0,85.8,92.9,88.7,80.7,88.6
2024-07-15,KXHIGHCHI,88.5,86.4,90.2,93.3,78.1,89.5
2024-07-16,KXHIGHCHI,84.0,84.5,86.1,89.8,75.3,86.0
2024-07-17,KXHIGHCHI,79.7,78.7,81.2,80.8,70.3,82.2
2024-07-18,KXHIGHCHI,70.7,69.9,71.3,73.6,66.3,73.0
2024-07-19,KXHIGHCHI,75.0,74.3,76.1,76.9,69.0,76.2
2024-07-20,KXHIGHCHI,77.9,75.7,77.9,78.7,70.7,77.8
2024-07-21,KXHIGHCHI,78.6,77.4,81.8,80.7,70.5,80.1
2024-07-22,KXHIGHCHI,79.0,76.7,79.8,78.9,68.3,79.6
2024-07-23,KXHIGHCHI,85.8,84.3,85.6,87.1,73.4,85.2
2024-07-24,KXHIGHCHI,74.0,71.2,74.9,75.8,70.2,74.6
2024-07-25,KXHIGHCHI,74.0,71.6,75.1,75.9,67.5,74.4
2024-07-26,KXHIGHCHI,75.8,75.3,78.5,77.7,69.0,77.0
2024-07-27,KXHIGHCHI,82.6,79.8,84.4,81.8,72.4,81.3
2024-07-28,KXHIGHCHI,79.0,78.0,81.1,83.5,74.0,80.4
2024-07-29,KXHIGHCHI,80.8,78.5,80.3,83.4,73.5,79.4
